datetime,adj_close,close,high,low,open,volume
2025-10-03,187.38099670410156,187.6199951171875,190.36000061035156,185.3800048828125,189.19000244140625,137596900
2025-10-06,185.30364990234375,185.5399932861328,187.22999572753906,183.3300018310547,185.5,157678100
2025-10-07,184.80429077148438,185.0399932861328,189.05999755859375,184.0,186.22999572753906,140088000
2025-10-08,188.86911010742188,189.11000061035156,189.60000610351562,186.5399932861328,186.57000732421875,130168900
2025-10-09,192.32470703125,192.57000732421875,195.3000030517578,191.05999755859375,192.22999572753906,182997200
2025-10-10,182.92669677734375,183.16000366210938,195.6199951171875,182.0500030517578,193.50999450683594,268774400
2025-10-13,188.0801239013672,188.32000732421875,190.11000061035156,185.9600067138672,187.97000122070312,153482800
2025-10-14,179.80067443847656,180.02999877929688,184.8000030517578,179.6999969482422,184.77000427246094,205641400
2025-10-15,179.60093688964844,179.8300018310547,184.8699951171875,177.2899932861328,184.8000030517578,214450500
2025-10-16,181.5784149169922,181.80999755859375,183.27999877929688,179.77000427246094,182.22999572753906,179723300
2025-10-17,182.9866180419922,183.22000122070312,184.10000610351562,179.75,180.17999267578125,173135200
2025-10-20,182.40736389160156,182.63999938964844,185.1999969482422,181.72999572753906,183.1300048828125,128544700
2025-10-21,180.9292449951172,181.16000366210938,182.7899932861328,179.8000030517578,182.7899932861328,124240200
2025-10-22,180.05035400390625,180.27999877929688,183.44000244140625,176.75999450683594,181.13999938964844,162249600
2025-10-23,181.92796325683594,182.16000366210938,183.02999877929688,179.7899932861328,180.4199981689453,111363700
2025-10-24,186.02272033691406,186.25999450683594,187.47000122070312,183.5,183.83999633789062,131296700
2025-10-27,191.24607849121094,191.49000549316406,192.0,188.42999267578125,189.99000549316406,153452700
2025-10-28,200.77394104003906,201.02999877929688,203.14999389648438,191.91000366210938,193.0500030517578,297986200
2025-10-29,206.77627563476562,207.0399932861328,212.19000244140625,204.77999877929688,207.97999572753906,308829600
2025-10-30,202.63156127929688,202.88999938964844,206.16000366210938,201.41000366210938,205.14999389648438,178864400
2025-10-31,202.23207092285156,202.49000549316406,207.97000122070312,202.07000732421875,206.4499969482422,179802200
2025-11-03,206.61647033691406,206.8800048828125,211.33999633789062,205.55999755859375,208.0800018310547,180267300
2025-11-04,198.43690490722656,198.69000244140625,203.97000122070312,197.92999267578125,203.0,188919300
2025-11-05,194.9613494873047,195.2100067138672,202.9199981689453,194.64999389648438,198.77000427246094,171350300
2025-11-06,187.84043884277344,188.0800018310547,197.6199951171875,186.3800048828125,196.4199981689453,223029800
2025-11-07,187.9103240966797,188.14999389648438,188.32000732421875,178.91000366210938,184.89999389648438,264942300
2025-11-10,198.7964630126953,199.0500030517578,199.94000244140625,193.7899932861328,195.11000061035156,198897100
2025-11-11,192.91395568847656,193.16000366210938,195.4199981689453,191.3000030517578,195.16000366210938,176483300
2025-11-12,193.55313110351562,193.8000030517578,195.88999938964844,191.1300048828125,195.72000122070312,154935300
2025-11-13,186.62197875976562,186.86000061035156,191.44000244140625,183.85000610351562,191.0500030517578,207423100
2025-11-14,189.92774963378906,190.1699981689453,191.00999450683594,180.5800018310547,182.86000061035156,186591900
2025-11-17,186.36231994628906,186.60000610351562,189.0,184.32000732421875,185.97000122070312,173628900
2025-11-18,181.1289825439453,181.36000061035156,184.8000030517578,179.64999389648438,183.3800048828125,213598900
2025-11-19,186.28240966796875,186.52000427246094,187.86000061035156,182.8300018310547,184.7899932861328,247246400
2025-11-20,180.40989685058594,180.63999938964844,196.0,179.85000610351562,195.9499969482422,343504800
2025-11-21,178.65213012695312,178.8800048828125,184.55999755859375,172.92999267578125,181.24000549316406,346926200
2025-11-24,182.3174591064453,182.5500030517578,183.5,176.47999572753906,179.49000549316406,256618300
2025-11-25,177.59349060058594,177.82000732421875,178.16000366210938,169.5500030517578,174.91000366210938,320600300
2025-11-26,180.03036499023438,180.25999450683594,182.91000366210938,178.24000549316406,181.6300048828125,183852000
2025-11-28,176.7745361328125,177.0,179.2899932861328,176.5,179.00999450683594,121332800
2025-12-01,179.69082641601562,179.9199981689453,180.3000030517578,173.67999267578125,174.75999450683594,188131000
2025-12-02,181.22886657714844,181.4600067138672,185.66000366210938,180.0,181.75999450683594,182632200
2025-12-03,179.36123657226562,179.58999633789062,182.4499969482422,179.11000061035156,181.0800018310547,165138000
2025-12-04,183.15660095214844,183.3800048828125,184.52000427246094,179.9600067138672,181.6199951171875,167364900
2025-12-05,182.1877899169922,182.41000366210938,184.66000366210938,180.91000366210938,183.88999938964844,143971100
2025-12-08,185.323974609375,185.5500030517578,188.0,182.39999389648438,182.63999938964844,204378100
2025-12-09,184.7446746826172,184.97000122070312,185.72000122070312,183.32000732421875,185.55999755859375,144719700
2025-12-10,183.55612182617188,183.77999877929688,185.47999572753906,182.0399932861328,184.97000122070312,162785400
2025-12-11,180.70957946777344,180.92999267578125,181.32000732421875,176.6199951171875,180.27999877929688,182136600
2025-12-12,174.80679321289062,175.02000427246094,182.82000732421875,174.6199951171875,181.11000061035156,204274900
2025-12-15,176.07522583007812,176.2899932861328,178.4199981689453,175.02999877929688,177.94000244140625,164775600
2025-12-16,177.5034942626953,177.72000122070312,178.49000549316406,174.89999389648438,176.25999450683594,148588100
2025-12-17,170.73175048828125,170.94000244140625,176.1300048828125,170.30999755859375,176.10000610351562,222775500
2025-12-18,173.9278564453125,174.13999938964844,176.14999389648438,171.82000732421875,174.52999877929688,176096000
2025-12-19,180.76953125,180.99000549316406,181.4499969482422,176.33999633789062,176.6699981689453,324925900
2025-12-22,183.4662322998047,183.69000244140625,184.16000366210938,182.35000610351562,183.9199981689453,129064400
2025-12-23,188.97952270507812,189.2100067138672,189.3300018310547,182.89999389648438,182.97000122070312,174873600
2025-12-24,188.38023376464844,188.61000061035156,188.91000366210938,186.58999633789062,187.94000244140625,65528500
2025-12-26,190.2978973388672,190.52999877929688,192.69000244140625,188.0,189.9199981689453,139740300
2025-12-29,187.99070739746094,188.22000122070312,188.75999450683594,185.91000366210938,187.7100067138672,120006100
2025-12-30,187.31153869628906,187.5399932861328,188.99000549316406,186.92999267578125,188.24000549316406,97687300
2025-12-31,186.27279663085938,186.5,190.55999755859375,186.49000549316406,189.57000732421875,120100500
2026-01-02,188.6199493408203,188.85000610351562,192.92999267578125,188.25999450683594,189.83999633789062,148240500
2026-01-05,187.89083862304688,188.1199951171875,193.6300048828125,186.14999389648438,191.75999450683594,183529700
2026-01-06,187.0119171142578,187.24000549316406,192.1699981689453,186.82000732421875,190.52000427246094,176862600
2026-01-07,188.87962341308594,189.11000061035156,191.3699951171875,186.55999755859375,188.57000732421875,153543200
2026-01-08,184.8145751953125,185.0399932861328,189.5500030517578,183.7100067138672,189.11000061035156,172457000
2026-01-09,184.63479614257812,184.86000061035156,186.33999633789062,183.6699981689453,185.0800018310547,131327500
2026-01-12,184.71470642089844,184.94000244140625,187.1199951171875,183.02000427246094,183.22000122070312,137968500
2026-01-13,185.58364868164062,185.80999755859375,188.11000061035156,183.39999389648438,185.0,160128900
2026-01-14,182.91690063476562,183.13999938964844,184.4600067138672,180.8000030517578,184.32000732421875,159586100
2026-01-15,186.82212829589844,187.0500030517578,189.6999969482422,186.3300018310547,186.5,206188600
2026-01-16,186.0031280517578,186.22999572753906,190.44000244140625,186.0800018310547,189.0800018310547,187967200
2026-01-20,177.85308837890625,178.07000732421875,182.3800048828125,177.61000061035156,181.89999389648438,223345300
2026-01-21,183.09669494628906,183.32000732421875,185.3800048828125,178.39999389648438,179.0500030517578,200381000
2026-01-22,184.6148223876953,184.83999633789062,186.1699981689453,183.92999267578125,184.75,139636600
2026-01-23,187.44137573242188,187.6699981689453,189.60000610351562,186.82000732421875,187.5,142748100
2026-01-26,186.2428436279297,186.47000122070312,189.1199951171875,185.99000549316406,187.16000366210938,124799600
2026-01-27,188.29034423828125,188.52000427246094,190.0,185.6999969482422,187.24000549316406,143711600
2026-01-28,191.28668212890625,191.52000427246094,192.35000610351562,189.83999633789062,191.27000427246094,148552700
2026-01-29,192.27548217773438,192.50999450683594,193.47999572753906,186.05999755859375,191.33999633789062,171764400
2026-01-30,190.8971710205078,191.1300048828125,194.49000549316406,189.47000122070312,191.2100067138672,179489500
2026-02-02,185.38388061523438,185.61000061035156,190.3000030517578,184.8800048828125,187.1999969482422,165794100
2026-02-03,180.12030029296875,180.33999633789062,186.27000427246094,176.22999572753906,186.24000549316406,204019600
2026-02-04,173.97781372070312,174.19000244140625,179.5800018310547,171.91000366210938,179.4600067138672,207014100
2026-02-05,171.67062377929688,171.8800048828125,176.82000732421875,171.02999877929688,174.92999267578125,206312900
2026-02-06,185.18414306640625,185.41000366210938,187.0,174.60000610351562,176.69000244140625,231346200
2026-02-09,189.80848693847656,190.0399932861328,193.66000366210938,183.9499969482422,184.25999450683594,196387400
2026-02-10,188.31031799316406,188.5399932861328,192.47999572753906,188.1199951171875,191.3800048828125,136764800
2026-02-11,189.81849670410156,190.0500030517578,193.25999450683594,188.77000427246094,192.4499969482422,144192700
2026-02-12,186.7122802734375,186.94000244140625,193.61000061035156,186.50999450683594,193.02999877929688,189932500
2026-02-13,182.58729553222656,182.80999755859375,187.5,181.58999633789062,187.47999572753906,161888000
2026-02-17,184.7446746826172,184.97000122070312,187.14999389648438,179.17999267578125,181.75,162276900
2026-02-18,187.75099182128906,187.97999572753906,190.3699951171875,186.75999450683594,188.75,164749100
2026-02-19,187.6710968017578,187.89999389648438,188.42999267578125,185.66000366210938,187.05999755859375,126554500
2026-02-20,189.58877563476562,189.82000732421875,190.3300018310547,185.94000244140625,186.57000732421875,178422300
2026-02-23,191.316650390625,191.5500030517578,193.9499969482422,189.5800018310547,191.39999389648438,171584800
2026-02-24,192.61508178710938,192.85000610351562,193.77000427246094,187.39999389648438,191.49000549316406,175123600
2026-02-25,195.32176208496094,195.55999755859375,197.6300048828125,193.7899932861328,194.4499969482422,250637100
2026-02-26,184.66476440429688,184.88999938964844,194.2899932861328,184.32000732421875,194.27000427246094,360807900
2026-02-27,176.97415161132812,177.19000244140625,182.58999633789062,176.3800048828125,181.25,311636500
2026-03-02,182.25770568847656,182.47999572753906,183.4600067138672,174.63999938964844,175.00999450683594,209095300
2026-03-03,179.83065795898438,180.0500030517578,180.89999389648438,176.9199981689453,178.49000549316406,178099400
2026-03-04,182.8170166015625,183.0399932861328,184.6999969482422,180.05999755859375,180.44000244140625,177731200
2026-03-05,183.11663818359375,183.33999633789062,184.05999755859375,177.8800048828125,181.1699981689453,198779700
2026-03-06,177.6033935546875,177.82000732421875,182.75999450683594,176.82000732421875,179.83999633789062,189021900
2026-03-09,182.427490234375,182.64999389648438,182.91000366210938,175.55999755859375,176.8300018310547,177213600
2026-03-10,184.54490661621094,184.77000427246094,186.44000244140625,182.00999450683594,182.39999389648438,179118500
2026-03-11,185.8134307861328,186.02999877929688,187.6199951171875,184.4499969482422,185.91000366210938,145280400
2026-03-12,182.9268035888672,183.13999938964844,184.94000244140625,181.75,184.0500030517578,155762700
2026-03-13,180.0401611328125,180.25,186.08999633789062,179.94000244140625,184.9199981689453,160988400
2026-03-16,183.0067138671875,183.22000122070312,188.8800048828125,181.41000366210938,182.97000122070312,217307400
2026-03-17,181.71820068359375,181.92999267578125,185.39999389648438,181.67999267578125,185.05999755859375,182497800
2026-03-18,180.1899871826172,180.39999389648438,183.3800048828125,180.3300018310547,182.47999572753906,156683100
2026-03-19,178.3521270751953,178.55999755859375,179.97999572753906,175.7899932861328,178.00999450683594,170968500
2026-03-20,172.4989471435547,172.6999969482422,178.25999450683594,171.72000122070312,178.0,241323500
2026-03-23,175.43553161621094,175.63999938964844,178.3699951171875,174.75999450683594,177.25999450683594,182836300
2026-03-24,174.99603271484375,175.1999969482422,176.22000122070312,173.97999572753906,174.8300018310547,147667800
2026-03-25,178.47198486328125,178.67999267578125,181.22000122070312,176.85000610351562,177.10000610351562,162602100
2026-03-26,171.04066467285156,171.24000549316406,176.50999450683594,171.13999938964844,176.07000732421875,186152200
2026-03-27,167.32498168945312,167.52000427246094,170.97000122070312,167.00999450683594,170.0,196212700
2026-03-30,164.97772216796875,165.1699981689453,169.4499969482422,164.27000427246094,168.77999877929688,185627000
2026-03-31,174.1969757080078,174.39999389648438,174.6199951171875,166.9600067138672,166.97000122070312,226181300
2026-04-01,175.54541015625,175.75,177.3699951171875,174.75,176.0,168132000
2026-04-02,177.18348693847656,177.38999938964844,177.49000549316406,171.3699951171875,172.17999267578125,143143200
2026-04-06,177.43319702148438,177.63999938964844,177.7899932861328,175.75999450683594,177.16000366210938,107564300
2026-04-07,177.89266967773438,178.10000610351562,178.22999572753906,173.66000366210938,175.72999572753906,132534900
2026-04-08,181.8680419921875,182.0800018310547,185.25999450683594,180.3000030517578,184.5,147732700
2026-04-09,183.69590759277344,183.91000366210938,184.0800018310547,180.6199951171875,181.83999633789062,116428500
2026-04-10,188.41041564941406,188.6300048828125,190.0,184.3000030517578,184.30999755859375,160459500
2026-04-13,189.08961486816406,189.30999755859375,189.66000366210938,185.74000549316406,186.02999877929688,133648200
2026-04-14,196.28123474121094,196.50999450683594,196.50999450683594,190.77000427246094,190.83999633789062,161307000
2026-04-15,198.63848876953125,198.8699951171875,200.39999389648438,195.74000549316406,196.5399932861328,185338400
2026-04-16,198.1190948486328,198.35000610351562,199.85000610351562,195.80999755859375,197.42999267578125,134012900
2026-04-17,201.44520568847656,201.67999267578125,201.6999969482422,199.27000427246094,199.89999389648438,160324400
2026-04-20,201.82476806640625,202.05999755859375,202.1699981689453,197.83999633789062,199.97999572753906,119381400
2026-04-21,199.64732360839844,199.8800048828125,202.75,199.0,202.1300048828125,107945300
2026-04-22,202.26426696777344,202.5,202.5,199.0,200.99000549316406,107501000
2026-04-23,199.4075927734375,199.63999938964844,203.8300018310547,197.22000122070312,202.4600067138672,113561800
2026-04-24,208.0275421142578,208.27000427246094,210.9499969482422,199.80999755859375,199.9600067138672,214134400
2026-04-27,216.3578338623047,216.61000061035156,216.8300018310547,207.3800048828125,209.64999389648438,187172400
2026-04-28,212.92184448242188,213.1699981689453,214.72999572753906,208.1999969482422,209.49000549316406,180275400
2026-04-29,209.00640869140625,209.25,212.72000122070312,207.5800018310547,212.6999969482422,123711800
2026-04-30,199.33767700195312,199.57000732421875,210.3000030517578,198.6999969482422,209.92999267578125,225239200
2026-05-01,198.21897888183594,198.4499969482422,203.0,197.1199951171875,201.27999877929688,128647000
2026-05-04,198.24893188476562,198.47999572753906,201.72999572753906,194.74000549316406,199.5,125368100
2026-05-05,196.271240234375,196.5,200.24000549316406,196.02999877929688,199.3000030517578,113406600
2026-05-06,207.5880584716797,207.8300018310547,208.27000427246094,198.61000061035156,199.88999938964844,188362800
2026-05-07,211.2537841796875,211.5,214.1999969482422,206.5,208.33999633789062,168307900
2026-05-08,214.94947814941406,215.1999969482422,217.8000030517578,212.88999938964844,213.02999877929688,136421400
2026-05-11,219.18453979492188,219.44000244140625,222.3000030517578,213.88999938964844,214.0399932861328,160685800
2026-05-12,220.52297973632812,220.77999877929688,223.75,214.9199981689453,218.5500030517578,159176600
2026-05-13,225.56710815429688,225.8300018310547,227.83999633789062,221.57000732421875,224.92999267578125,150405400
2026-05-14,235.465576171875,235.74000549316406,236.5399932861328,229.3000030517578,229.85000610351562,180782900
2026-05-15,225.05770874023438,225.32000732421875,231.5,224.24000549316406,229.75999450683594,180977600
2026-05-18,222.0612030029297,222.32000732421875,230.0,218.3699951171875,229.8699951171875,146280900
2026-05-19,220.35317993164062,220.61000061035156,224.47999572753906,217.91000366210938,219.6199951171875,140948200
2026-05-20,223.20985412597656,223.47000122070312,226.1300048828125,220.5,223.17999267578125,184201600
2026-05-21,219.25445556640625,219.50999450683594,227.39999389648438,217.92999267578125,222.2899932861328,203381800
2026-05-22,215.07933044433594,215.3300018310547,221.00999450683594,214.8000030517578,220.89999389648438,169275700
2026-05-26,214.60987854003906,214.86000061035156,218.17999267578125,212.0,216.5399932861328,187202600
2026-05-27,212.35250854492188,212.60000610351562,214.14999389648438,208.77999877929688,214.1199951171875,167601200
2026-05-28,214.00057983398438,214.25,215.52000427246094,211.22000122070312,211.27999877929688,143996000
2026-05-29,210.8942108154297,211.13999938964844,217.86000061035156,211.1300048828125,214.5800018310547,289410600
2026-06-01,224.09881591796875,224.36000061035156,224.8699951171875,215.6999969482422,215.72999572753906,212850700
2026-06-02,222.56060791015625,222.82000732421875,232.27999877929688,221.35000610351562,227.17999267578125,193362900
2026-06-03,214.5,214.75,222.82000732421875,214.50999450683594,221.72000122070312,160907000
2026-06-04,218.66000366210938,218.66000366210938,221.60000610351562,210.97000122070312,213.91000366210938,169022200
2026-06-05,205.10000610351562,205.10000610351562,214.8699951171875,204.3300018310547,214.52999877929688,219655500
2026-06-08,208.63999938964844,208.63999938964844,210.47000122070312,206.0,210.17999267578125,138372800
2026-06-09,208.19000244140625,208.19000244140625,211.39999389648438,199.33999633789062,210.6199951171875,180962500
2026-06-10,200.4199981689453,200.4199981689453,207.22000122070312,199.9199981689453,204.42999267578125,161746600
2026-06-11,204.8699951171875,204.8699951171875,205.66000366210938,199.5399932861328,201.49000549316406,158643200
2026-06-12,205.19000244140625,205.19000244140625,207.07000732421875,203.44000244140625,204.86000061035156,112001800
